09-24-2026 01:02:37 RAM 7991/30697MB (lfb 206x4MB) SWAP 582/15348MB (cached 1MB) CPU [43%@2201,5%@2201,2%@2201,2%@2201,2%@2201,6%@2201,16%@2201,5%@2201,2%@2201,7%@2201,5%@2201,2%@2201] GR3D_FREQ 0% cpu@65.406C soc2@60.937C soc0@61.968C gpu@60.187C tj@65.406C soc1@62.343C VDD_GPU_SOC 5311mW/5311mW VDD_CPU_CV 2654mW/2654mW VIN_SYS_5V0 5124mW/5124mW
09-24-2026 01:33:16 RAM 15385/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,2%@2201,1%@2201,4%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,6%@2201,1%@2201] GR3D_FREQ 99% cpu@64.812C soc2@60.812C soc0@61.625C gpu@65.312C tj@65.312C soc1@60.687C VDD_GPU_SOC 31987mW/26445mW VDD_CPU_CV 1504mW/1869mW VIN_SYS_5V0 9963mW/8419mW
09-24-2026 01:33:17 RAM 15385/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,15%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.875C soc2@60.781C soc0@61.343C gpu@63.562C tj@64.875C soc1@60.75C VDD_GPU_SOC 32349mW/26448mW VDD_CPU_CV 1504mW/1869mW VIN_SYS_5V0 10449mW/8420mW
09-24-2026 01:33:19 RAM 15385/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,1%@2201,15%@2201,2%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,9%@2201,1%@2201] GR3D_FREQ 99% cpu@65.093C soc2@60.625C soc0@61.343C gpu@63.937C tj@65.093C soc1@60.75C VDD_GPU_SOC 29741mW/26450mW VDD_CPU_CV 1881mW/1869mW VIN_SYS_5V0 10048mW/8421mW
09-24-2026 01:33:20 RAM 15385/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,5%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,5%@2201,1%@2201] GR3D_FREQ 99% cpu@64.625C soc2@60.781C soc0@61.625C gpu@65.062C tj@65.062C soc1@60.75C VDD_GPU_SOC 31234mW/26452mW VDD_CPU_CV 1505mW/1869mW VIN_SYS_5V0 9947mW/8422mW
09-24-2026 01:33:21 RAM 15384/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,1%@2201,12%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,3%@2201,0%@2201] GR3D_FREQ 99% cpu@64.656C soc2@60.937C soc0@61.656C gpu@64.437C tj@64.781C soc1@60.875C VDD_GPU_SOC 32725mW/26456mW VDD_CPU_CV 1504mW/1869mW VIN_SYS_5V0 10164mW/8422mW
09-24-2026 01:33:22 RAM 15384/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,1%@2201,14%@2201,2%@2201,0%@2201,0%@2201,2%@2201,0%@2201,1%@2201,0%@2201,10%@2201,0%@2201] GR3D_FREQ 99% cpu@64.75C soc2@60.593C soc0@61.406C gpu@63.687C tj@64.75C soc1@61C VDD_GPU_SOC 28260mW/26457mW VDD_CPU_CV 1882mW/1869mW VIN_SYS_5V0 9746mW/8423mW
09-24-2026 01:33:23 RAM 15385/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,5%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,6%@2201,0%@2201] GR3D_FREQ 94% cpu@64.656C soc2@60.625C soc0@61.343C gpu@64.281C tj@64.656C soc1@60.687C VDD_GPU_SOC 29001mW/26458mW VDD_CPU_CV 1882mW/1869mW VIN_SYS_5V0 9847mW/8424mW
09-24-2026 01:33:24 RAM 15384/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,1%@2201,3%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,1%@2201,0%@2201,6%@2201,0%@2201] GR3D_FREQ 99% cpu@65.031C soc2@60.937C soc0@61.656C gpu@65.406C tj@65.406C soc1@60.812C VDD_GPU_SOC 32363mW/26461mW VDD_CPU_CV 1504mW/1869mW VIN_SYS_5V0 9847mW/8425mW
09-24-2026 01:33:25 RAM 15382/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,3%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,9%@2201,0%@2201] GR3D_FREQ 0% cpu@65C soc2@60.562C soc0@61.406C gpu@62.812C tj@65C soc1@60.75C VDD_GPU_SOC 31247mW/26464mW VDD_CPU_CV 1504mW/1868mW VIN_SYS_5V0 10148mW/8426mW
09-24-2026 01:33:26 RAM 15383/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [4%@2201,1%@2201,15%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,4%@2201,1%@2201] GR3D_FREQ 99% cpu@64.656C soc2@60.687C soc0@61.5C gpu@63.937C tj@64.656C soc1@60.781C VDD_GPU_SOC 30118mW/26466mW VDD_CPU_CV 1881mW/1868mW VIN_SYS_5V0 10148mW/8427mW
09-24-2026 01:33:27 RAM 15384/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,13%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,7%@2201,1%@2201] GR3D_FREQ 99% cpu@64.687C soc2@60.875C soc0@61.781C gpu@65.25C tj@65.25C soc1@60.875C VDD_GPU_SOC 30871mW/26468mW VDD_CPU_CV 1881mW/1868mW VIN_SYS_5V0 9847mW/8427mW
09-24-2026 01:33:28 RAM 15383/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,4%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,7%@2201,0%@2201] GR3D_FREQ 99% cpu@64.718C soc2@60.937C soc0@61.718C gpu@64.468C tj@64.718C soc1@61C VDD_GPU_SOC 32349mW/26472mW VDD_CPU_CV 1504mW/1868mW VIN_SYS_5V0 10064mW/8428mW
09-24-2026 01:33:29 RAM 15383/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [4%@2201,1%@2201,13%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,9%@2201,1%@2201] GR3D_FREQ 99% cpu@64.656C soc2@60.531C soc0@61.468C gpu@63.656C tj@64.656C soc1@60.75C VDD_GPU_SOC 29001mW/26473mW VDD_CPU_CV 1882mW/1868mW VIN_SYS_5V0 9947mW/8429mW
09-24-2026 01:33:30 RAM 15382/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,13%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,7%@2201,1%@2201] GR3D_FREQ 99% cpu@64.812C soc2@60.593C soc0@61.343C gpu@63.937C tj@64.812C soc1@60.843C VDD_GPU_SOC 29001mW/26474mW VDD_CPU_CV 1882mW/1868mW VIN_SYS_5V0 9947mW/8430mW
09-24-2026 01:33:31 RAM 15382/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,2%@2201,4%@2201,0%@2201,1%@2201,0%@2201,1%@2201,1%@2201,0%@2201,6%@2201,0%@2201] GR3D_FREQ 99% cpu@64.656C soc2@60.875C soc0@61.687C gpu@65.468C tj@65.468C soc1@60.75C VDD_GPU_SOC 31610mW/26477mW VDD_CPU_CV 1504mW/1868mW VIN_SYS_5V0 9862mW/8431mW
09-24-2026 01:33:32 RAM 15383/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,3%@2201,3%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,7%@2201,0%@2201] GR3D_FREQ 99% cpu@64.781C soc2@60.812C soc0@61.656C gpu@64.125C tj@64.781C soc1@60.781C VDD_GPU_SOC 32725mW/26481mW VDD_CPU_CV 1504mW/1868mW VIN_SYS_5V0 10449mW/8432mW
09-24-2026 01:33:33 RAM 15380/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [5%@2201,1%@2201,0%@2201,4%@2201,0%@2201,2%@2201,4%@2201,0%@2201,1%@2201,0%@2201,12%@2201,0%@2201] GR3D_FREQ 99% cpu@64.625C soc2@60.593C soc0@61.437C gpu@63.906C tj@64.625C soc1@60.875C VDD_GPU_SOC 28624mW/26482mW VDD_CPU_CV 1882mW/1868mW VIN_SYS_5V0 9847mW/8433mW
09-24-2026 01:33:34 RAM 15380/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,1%@2201,0%@2201,6%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,1%@2201] GR3D_FREQ 99% cpu@64.687C soc2@60.687C soc0@61.687C gpu@65.187C tj@65.187C soc1@61.031C VDD_GPU_SOC 30118mW/26484mW VDD_CPU_CV 1505mW/1868mW VIN_SYS_5V0 9947mW/8433mW
09-24-2026 01:33:35 RAM 15380/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,1%@2201,1%@2201,14%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,5%@2201,0%@2201] GR3D_FREQ 96% cpu@64.906C soc2@60.937C soc0@61.906C gpu@65.281C tj@65.281C soc1@60.718C VDD_GPU_SOC 33102mW/26487mW VDD_CPU_CV 1880mW/1868mW VIN_SYS_5V0 9963mW/8434mW
09-24-2026 01:33:36 RAM 15380/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,10%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,9%@2201,0%@2201] GR3D_FREQ 99% cpu@64.812C soc2@60.593C soc0@61.187C gpu@63.593C tj@64.812C soc1@60.75C VDD_GPU_SOC 29001mW/26489mW VDD_CPU_CV 1882mW/1868mW VIN_SYS_5V0 9847mW/8435mW
09-24-2026 01:33:37 RAM 15380/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,1%@2201,9%@2201,1%@2201,1%@2201,1%@2201,1%@2201,1%@2201,1%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.937C soc2@60.656C soc0@61.375C gpu@64.218C tj@64.937C soc1@60.812C VDD_GPU_SOC 29741mW/26490mW VDD_CPU_CV 1881mW/1868mW VIN_SYS_5V0 10048mW/8436mW
09-24-2026 01:33:38 RAM 15381/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,1%@2201,0%@2201,14%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,4%@2201,0%@2201] GR3D_FREQ 99% cpu@64.656C soc2@60.937C soc0@61.718C gpu@65.25C tj@65.25C soc1@60.718C VDD_GPU_SOC 31987mW/26493mW VDD_CPU_CV 1880mW/1868mW VIN_SYS_5V0 9963mW/8437mW
09-24-2026 01:33:39 RAM 15381/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,1%@2201,0%@2201,4%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,9%@2201,2%@2201] GR3D_FREQ 0% cpu@64.875C soc2@60.531C soc0@61.406C gpu@62.343C tj@64.875C soc1@60.843C VDD_GPU_SOC 30494mW/26496mW VDD_CPU_CV 1881mW/1868mW VIN_SYS_5V0 9947mW/8437mW
09-24-2026 01:33:40 RAM 15380/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,14%@2201,4%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.781C soc2@60.812C soc0@61.562C gpu@63.812C tj@64.781C soc1@61.062C VDD_GPU_SOC 29741mW/26497mW VDD_CPU_CV 1882mW/1868mW VIN_SYS_5V0 10148mW/8438mW
09-24-2026 01:33:41 RAM 15380/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,4%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,4%@2201,0%@2201] GR3D_FREQ 99% cpu@64.781C soc2@60.781C soc0@61.781C gpu@65.093C tj@65.093C soc1@60.718C VDD_GPU_SOC 31247mW/26500mW VDD_CPU_CV 1505mW/1867mW VIN_SYS_5V0 10048mW/8439mW
09-24-2026 01:33:42 RAM 15380/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,4%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,4%@2201,0%@2201] GR3D_FREQ 99% cpu@65.156C soc2@60.812C soc0@61.656C gpu@64.5C tj@65.156C soc1@60.843C VDD_GPU_SOC 33102mW/26503mW VDD_CPU_CV 1504mW/1867mW VIN_SYS_5V0 10064mW/8440mW
09-24-2026 01:33:43 RAM 15380/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [3%@2201,1%@2201,4%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,8%@2201,1%@2201] GR3D_FREQ 99% cpu@64.906C soc2@60.593C soc0@61.406C gpu@63.5C tj@64.656C soc1@60.843C VDD_GPU_SOC 29377mW/26505mW VDD_CPU_CV 1882mW/1867mW VIN_SYS_5V0 9947mW/8441mW
09-24-2026 01:33:44 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,14%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,0%@2201] GR3D_FREQ 99% cpu@65.156C soc2@60.75C soc0@61.375C gpu@63.781C tj@65.156C soc1@60.843C VDD_GPU_SOC 29001mW/26506mW VDD_CPU_CV 1882mW/1867mW VIN_SYS_5V0 9947mW/8442mW
09-24-2026 01:33:45 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,5%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,6%@2201,0%@2201] GR3D_FREQ 99% cpu@64.687C soc2@60.906C soc0@61.781C gpu@65.093C tj@65.093C soc1@60.812C VDD_GPU_SOC 31987mW/26509mW VDD_CPU_CV 1504mW/1867mW VIN_SYS_5V0 9847mW/8443mW
09-24-2026 01:33:46 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,14%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,1%@2201,7%@2201,0%@2201] GR3D_FREQ 0% cpu@64.843C soc2@60.781C soc0@61.593C gpu@62.75C tj@64.843C soc1@60.875C VDD_GPU_SOC 31234mW/26512mW VDD_CPU_CV 1881mW/1867mW VIN_SYS_5V0 10048mW/8443mW
09-24-2026 01:33:47 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [3%@2201,0%@2201,14%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,6%@2201,1%@2201] GR3D_FREQ 99% cpu@64.781C soc2@60.562C soc0@61.625C gpu@63.843C tj@64.781C soc1@60.781C VDD_GPU_SOC 29741mW/26514mW VDD_CPU_CV 1882mW/1867mW VIN_SYS_5V0 10048mW/8444mW
09-24-2026 01:33:48 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,4%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,4%@2201,0%@2201] GR3D_FREQ 99% cpu@64.812C soc2@60.843C soc0@61.656C gpu@65.343C tj@65.343C soc1@60.75C VDD_GPU_SOC 31610mW/26516mW VDD_CPU_CV 1504mW/1867mW VIN_SYS_5V0 9947mW/8445mW
09-24-2026 01:33:49 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,13%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,0%@2201] GR3D_FREQ 88% cpu@65.156C soc2@60.843C soc0@61.625C gpu@64.062C tj@65.156C soc1@60.875C VDD_GPU_SOC 32349mW/26519mW VDD_CPU_CV 1504mW/1867mW VIN_SYS_5V0 10248mW/8446mW
09-24-2026 01:33:50 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [4%@2201,0%@2201,14%@2201,1%@2201,0%@2201,1%@2201,0%@2201,1%@2201,1%@2201,0%@2201,11%@2201,0%@2201] GR3D_FREQ 99% cpu@65.031C soc2@60.625C soc0@61.343C gpu@63.812C tj@64.75C soc1@60.875C VDD_GPU_SOC 29001mW/26521mW VDD_CPU_CV 2258mW/1867mW VIN_SYS_5V0 9847mW/8447mW
09-24-2026 01:33:51 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [3%@2201,0%@2201,4%@2201,1%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.625C soc2@60.781C soc0@61.562C gpu@64.843C tj@64.843C soc1@60.812C VDD_GPU_SOC 29741mW/26522mW VDD_CPU_CV 1505mW/1867mW VIN_SYS_5V0 9947mW/8448mW
09-24-2026 01:33:52 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,3%@2201,1%@2201,0%@2201,2%@2201,2%@2201,0%@2201,0%@2201,0%@2201,5%@2201,0%@2201] GR3D_FREQ 96% cpu@64.687C soc2@60.937C soc0@61.812C gpu@64.906C tj@64.906C soc1@60.875C VDD_GPU_SOC 32739mW/26526mW VDD_CPU_CV 1504mW/1867mW VIN_SYS_5V0 9963mW/8448mW
09-24-2026 01:33:53 RAM 15377/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,2%@2201,8%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,11%@2201,0%@2201] GR3D_FREQ 99% cpu@64.906C soc2@60.5C soc0@61.468C gpu@62.968C tj@64.906C soc1@60.781C VDD_GPU_SOC 28248mW/26527mW VDD_CPU_CV 1883mW/1867mW VIN_SYS_5V0 9545mW/8449mW
09-24-2026 01:33:54 RAM 15376/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,11%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.687C soc2@60.656C soc0@61.687C gpu@63.812C tj@64.687C soc1@60.75C VDD_GPU_SOC 29377mW/26528mW VDD_CPU_CV 1882mW/1867mW VIN_SYS_5V0 9847mW/8450mW
09-24-2026 01:33:55 RAM 15376/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,16%@2201,2%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.906C soc2@60.937C soc0@61.75C gpu@65.343C tj@65.343C soc1@60.812C VDD_GPU_SOC 32363mW/26531mW VDD_CPU_CV 1880mW/1867mW VIN_SYS_5V0 9947mW/8451mW
09-24-2026 01:33:56 RAM 15377/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,2%@2201,5%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,10%@2201,0%@2201] GR3D_FREQ 0% cpu@64.75C soc2@60.562C soc0@61.406C gpu@62.25C tj@64.75C soc1@60.875C VDD_GPU_SOC 29754mW/26533mW VDD_CPU_CV 1882mW/1867mW VIN_SYS_5V0 9847mW/8451mW
09-24-2026 01:33:57 RAM 15377/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [3%@2201,0%@2201,4%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.781C soc2@60.687C soc0@61.468C gpu@63.906C tj@64.781C soc1@60.812C VDD_GPU_SOC 29754mW/26535mW VDD_CPU_CV 1505mW/1866mW VIN_SYS_5V0 10048mW/8452mW
09-24-2026 01:33:58 RAM 15377/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,4%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.687C soc2@60.937C soc0@61.75C gpu@65.375C tj@65.375C soc1@60.968C VDD_GPU_SOC 31610mW/26537mW VDD_CPU_CV 1505mW/1866mW VIN_SYS_5V0 9947mW/8453mW
09-24-2026 01:33:59 RAM 15376/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,4%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.875C soc2@60.937C soc0@61.687C gpu@64.187C tj@64.875C soc1@61.156C VDD_GPU_SOC 32725mW/26541mW VDD_CPU_CV 1504mW/1866mW VIN_SYS_5V0 10449mW/8454mW
09-24-2026 01:34:00 RAM 15377/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [4%@2201,0%@2201,15%@2201,2%@2201,1%@2201,1%@2201,0%@2201,1%@2201,0%@2201,1%@2201,14%@2201,0%@2201] GR3D_FREQ 99% cpu@64.843C soc2@60.468C soc0@61.531C gpu@63.25C tj@64.843C soc1@60.875C VDD_GPU_SOC 27129mW/26541mW VDD_CPU_CV 1883mW/1866mW VIN_SYS_5V0 9545mW/8455mW
09-24-2026 01:34:01 RAM 15377/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,12%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,1%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.781C soc2@60.687C soc0@61.375C gpu@63.906C tj@64.656C soc1@60.812C VDD_GPU_SOC 29365mW/26543mW VDD_CPU_CV 1882mW/1866mW VIN_SYS_5V0 9947mW/8455mW
09-24-2026 01:34:02 RAM 15377/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,4%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,1%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.968C soc2@61C soc0@61.781C gpu@65.593C tj@65.593C soc1@60.968C VDD_GPU_SOC 32725mW/26546mW VDD_CPU_CV 1504mW/1866mW VIN_SYS_5V0 9963mW/8456mW
09-24-2026 01:34:03 RAM 15377/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [3%@2201,0%@2201,5%@2201,1%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,8%@2201,0%@2201] GR3D_FREQ 38% cpu@64.812C soc2@60.562C soc0@61.25C gpu@62.75C tj@64.812C soc1@60.875C VDD_GPU_SOC 29001mW/26547mW VDD_CPU_CV 1882mW/1866mW VIN_SYS_5V0 9746mW/8457mW
09-24-2026 01:34:04 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,1%@2201,13%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,0%@2201] GR3D_FREQ 99% cpu@64.812C soc2@60.75C soc0@61.468C gpu@63.937C tj@64.812C soc1@61C VDD_GPU_SOC 29001mW/26549mW VDD_CPU_CV 1882mW/1866mW VIN_SYS_5V0 9947mW/8458mW
09-24-2026 01:34:05 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,5%@2201,1%@2201,0%@2201,0%@2201,0%@2201,2%@2201,1%@2201,0%@2201,6%@2201,0%@2201] GR3D_FREQ 99% cpu@64.718C soc2@61.062C soc0@61.812C gpu@65.437C tj@65.062C soc1@61.156C VDD_GPU_SOC 31610mW/26551mW VDD_CPU_CV 1505mW/1866mW VIN_SYS_5V0 9947mW/8458mW
09-24-2026 01:34:06 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,13%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,5%@2201,0%@2201] GR3D_FREQ 99% cpu@64.937C soc2@60.812C soc0@61.687C gpu@64.312C tj@64.937C soc1@60.843C VDD_GPU_SOC 32725mW/26555mW VDD_CPU_CV 1504mW/1865mW VIN_SYS_5V0 10248mW/8459mW
09-24-2026 01:34:07 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [3%@2201,0%@2201,14%@2201,1%@2201,1%@2201,0%@2201,2%@2201,0%@2201,2%@2201,1%@2201,7%@2201,0%@2201] GR3D_FREQ 99% cpu@65.187C soc2@60.75C soc0@61.531C gpu@63.968C tj@65.187C soc1@60.812C VDD_GPU_SOC 30858mW/26557mW VDD_CPU_CV 1880mW/1865mW VIN_SYS_5V0 10449mW/8460mW
09-24-2026 01:34:08 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,5%@2201,0%@2201,1%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@64.812C soc2@60.937C soc0@61.687C gpu@65.25C tj@65.25C soc1@60.906C VDD_GPU_SOC 32349mW/26560mW VDD_CPU_CV 1504mW/1865mW VIN_SYS_5V0 10248mW/8461mW
09-24-2026 01:34:09 RAM 15378/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,13%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@65.312C soc2@60.968C soc0@61.781C gpu@64.312C tj@65.312C soc1@61C VDD_GPU_SOC 33464mW/26564mW VDD_CPU_CV 1504mW/1865mW VIN_SYS_5V0 10550mW/8463mW
09-24-2026 01:34:10 RAM 15379/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,14%@2201,1%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,3%@2201,0%@2201] GR3D_FREQ 99% cpu@64.968C soc2@60.843C soc0@61.656C gpu@63.968C tj@64.968C soc1@61.093C VDD_GPU_SOC 30858mW/26566mW VDD_CPU_CV 1880mW/1865mW VIN_SYS_5V0 10349mW/8464mW
